<ITERATION>, <X>, <F>
759, 0.769, 0.7410564378473046
760, 0.77, 0.7416716783307636
761, 0.771, 0.7422848089738375
762, 0.772, 0.7428958389661003
763, 0.773, 0.7435047774503677
764, 0.774, 0.7441116335229525
765, 0.775, 0.7447164162339198
766, 0.776, 0.7453191345873406
767, 0.777, 0.7459197975415431
768, 0.778, 0.7465184140093647
769, 0.779, 0.7471149928584006
770, 0.78, 0.7477095429112525
771, 0.781, 0.7483020729457758
772, 0.782, 0.7488925916953247
773, 0.783, 0.7494811078489971
774, 0.784, 0.7500676300518775
775, 0.785, 0.7506521669052789
776, 0.786, 0.7512347269669835
777, 0.787, 0.7518153187514819
778, 0.788, 0.7523939507302112
779, 0.789, 0.752970631331792
780, 0.79, 0.7535453689422634
781, 0.791, 0.7541181719053183
782, 0.792, 0.754689048522535
783, 0.793, 0.7552580070536107
784, 0.794, 0.7558250557165905
785, 0.795, 0.7563902026880982
786, 0.796, 0.756953456103563
787, 0.797, 0.7575148240574475
788, 0.798, 0.7580743146034727
789, 0.799, 0.7586319357548431
790, 0.8, 0.759187695484469
791, 0.801, 0.7597416017251893
792, 0.802, 0.7602936623699921
793, 0.803, 0.7608438852722342
794, 0.804, 0.76139227824586
795, 0.805, 0.7619388490656178
796, 0.806, 0.7624836054672769
797, 0.807, 0.7630265551478417
798, 0.808, 0.7635677057657662
799, 0.809, 0.7641070649411652
800, 0.81, 0.7646446402560275
801, 0.811, 0.7651804392544245
802, 0.812, 0.7657144694427199
803, 0.8130000000000001, 0.7662467382897776
804, 0.8140000000000001, 0.7667772532271685
805, 0.8150000000000001, 0.7673060216493758
806, 0.8160000000000001, 0.7678330509139996
807, 0.8170000000000001, 0.7683583483419606
808, 0.8180000000000001, 0.7688819212177015
809, 0.8190000000000001, 0.769403776789389
810, 0.8200000000000001, 0.7699239222691129
811, 0.8210000000000001, 0.7704423648330856
812, 0.8220000000000001, 0.7709591116218395
813, 0.8230000000000001, 0.7714741697404237
814, 0.8240000000000001, 0.7719875462585994
815, 0.8250000000000001, 0.7724992482110349
816, 0.8260000000000001, 0.7730092825974981
817, 0.8270000000000001, 0.7735176563830491
818, 0.8280000000000001, 0.7740243764982322
819, 0.8290000000000001, 0.7745294498392643
820, 0.8300000000000001, 0.7750328832682257
821, 0.8310000000000001, 0.7755346836132468
822, 0.8320000000000001, 0.7760348576686961
823, 0.8330000000000001, 0.7765334121953649
824, 0.8340000000000001, 0.7770303539206528
825, 0.8350000000000001, 0.7775256895387517
826, 0.8360000000000001, 0.7780194257108279
827, 0.8370000000000001, 0.7785115690652044
828, 0.8380000000000001, 0.7790021261975407
829, 0.8390000000000001, 0.7794911036710138
830, 0.8400000000000001, 0.7799785080164955
831, 0.8410000000000001, 0.7804643457327304
832, 0.8420000000000001, 0.7809486232865133
833, 0.843, 0.7814313471128634
834, 0.844, 0.7819125236152004
835, 0.845, 0.7823921591655167
836, 0.846, 0.7828702601045509
837, 0.847, 0.7833468327419593
838, 0.848, 0.7838218833564863
839, 0.849, 0.784295418196134
840, 0.85, 0.7847674434783317
841, 0.851, 0.7852379653901025
842, 0.852, 0.785706990088231
843, 0.853, 0.7861745236994284
844, 0.854, 0.7866405723204981
845, 0.855, 0.7871051420184991
846, 0.856, 0.7875682388309092
847, 0.857, 0.788029868765787
848, 0.858, 0.7884900378019329
849, 0.859, 0.7889487518890499
850, 0.86, 0.7894060169479019
851, 0.861, 0.789861838870473
852, 0.862, 0.7903162235201243
853, 0.863, 0.7907691767317508
854, 0.864, 0.7912207043119369
855, 0.865, 0.7916708120391113
856, 0.866, 0.7921195056637006
857, 0.867, 0.7925667909082825
858, 0.868, 0.7930126734677378
859, 0.869, 0.7934571590094016
860, 0.87, 0.793900253173214
861, 0.871, 0.7943419615718686
862, 0.872, 0.7947822897909624
863, 0.873, 0.7952212433891425
864, 0.874, 0.7956588278982536
865, 0.875, 0.7960950488234835
866, 0.876, 0.7965299116435091
867, 0.877, 0.7969634218106401
868, 0.878, 0.7973955847509628
869, 0.879, 0.7978264058644828
870, 0.88, 0.7982558905252667
871, 0.881, 0.7986840440815831
872, 0.882, 0.7991108718560435
873, 0.883, 0.7995363791457405
874, 0.884, 0.799960571222388
875, 0.885, 0.8003834533324574
876, 0.886, 0.8008050306973159
877, 0.887, 0.8012253085133616
878, 0.888, 0.8016442919521602
879, 0.889, 0.8020619861605782
880, 0.89, 0.8024783962609182
881, 0.891, 0.8028935273510507
882, 0.892, 0.8033073845045473
883, 0.893, 0.803719972770812
884, 0.894, 0.8041312971752118
885, 0.895, 0.8045413627192068
886, 0.896, 0.8049501743804796
887, 0.897, 0.8053577371130637
888, 0.898, 0.8057640558474713
889, 0.899, 0.8061691354908204
890, 0.9, 0.8065729809269607
891, 0.901, 0.8069755970165999
892, 0.902, 0.8073769885974279
893, 0.903, 0.807777160484241
894, 0.904, 0.8081761174690654
895, 0.905, 0.80857386432128
896, 0.906, 0.8089704057877382
897, 0.907, 0.8093657465928887
898, 0.908, 0.8097598914388973
899, 0.909, 0.8101528450057651
900, 0.91, 0.8105446119514487
901, 0.911, 0.8109351969119786
902, 0.912, 0.8113246045015765
903, 0.913, 0.8117128393127729
904, 0.914, 0.8120999059165228
905, 0.915, 0.8124858088623225
906, 0.916, 0.8128705526783232
907, 0.917, 0.813254141871447
908, 0.918, 0.8136365809274988
909, 0.919, 0.8140178743112815
910, 0.92, 0.8143980264667062
911, 0.921, 0.8147770418169057
912, 0.922, 0.8151549247643444
913, 0.923, 0.8155316796909292
914, 0.924, 0.81590731095812
915, 0.925, 0.8162818229070371
916, 0.926, 0.816655219858572
917, 0.927, 0.8170275061134934
918, 0.928, 0.8173986859525549
919, 0.929, 0.817768763636603
920, 0.93, 0.8181377434066813
921, 0.931, 0.818505629484137
922, 0.932, 0.8188724260707251
923, 0.933, 0.8192381373487135
924, 0.934, 0.8196027674809855
925, 0.935, 0.8199663206111435
926, 0.936, 0.8203288008636115
927, 0.937, 0.820690212343736
928, 0.9380000000000001, 0.8210505591378883
929, 0.9390000000000001, 0.8214098453135644
930, 0.9400000000000001, 0.8217680749194854
931, 0.9410000000000001, 0.822125251985697
932, 0.9420000000000001, 0.822481380523668
933, 0.9430000000000001, 0.8228364645263888
934, 0.9440000000000001, 0.8231905079684694
935, 0.9450000000000001, 0.8235435148062362
936, 0.9460000000000001, 0.823895488977829
937, 0.9470000000000001, 0.8242464344032965
938, 0.9480000000000001, 0.8245963549846923
939, 0.9490000000000001, 0.8249452546061697
940, 0.9500000000000001, 0.825293137134076
941, 0.9510000000000001, 0.8256400064170466
942, 0.9520000000000001, 0.8259858662860977
943, 0.9530000000000001, 0.8263307205547199
944, 0.9540000000000001, 0.8266745730189698
945, 0.9550000000000001, 0.8270174274575621
946, 0.9560000000000001, 0.8273592876319601
947, 0.9570000000000001, 0.8277001572864675
948, 0.9580000000000001, 0.8280400401483171
949, 0.9590000000000001, 0.8283789399277618
950, 0.9600000000000001, 0.8287168603181625
951, 0.9610000000000001, 0.8290538049960775
952, 0.9620000000000001, 0.8293897776213499
953, 0.9630000000000001, 0.8297247818371956
954, 0.9640000000000001, 0.8300588212702902
955, 0.9650000000000001, 0.8303918995308555
956, 0.9660000000000001, 0.8307240202127455
957, 0.9670000000000001, 0.8310551868935324
958, 0.9680000000000001, 0.8313854031345906
959, 0.9690000000000001, 0.8317146724811824
960, 0.97, 0.8320429984625413
961, 0.971, 0.8323703845919559
962, 0.972, 0.8326968343668532
963, 0.973, 0.8330223512688808
964, 0.974, 0.8333469387639892
965, 0.975, 0.8336706003025138
966, 0.976, 0.8339933393192553
967, 0.977, 0.8343151592335616
968, 0.978, 0.8346360634494071
969, 0.979, 0.8349560553554728
970, 0.98, 0.8352751383252259
971, 0.981, 0.8355933157169985
972, 0.982, 0.835910590874066
973, 0.983, 0.8362269671247254
974, 0.984, 0.8365424477823722
975, 0.985, 0.836857036145578
976, 0.986, 0.8371707354981677
977, 0.987, 0.8374835491092946
978, 0.988, 0.8377954802335165
979, 0.989, 0.8381065321108717
980, 0.99, 0.8384167079669536
981, 0.991, 0.8387260110129843
982, 0.992, 0.8390344444458905
983, 0.993, 0.8393420114483753
984, 0.994, 0.8396487151889922
985, 0.995, 0.8399545588222187
986, 0.996, 0.8402595454885271
987, 0.997, 0.8405636783144576
988, 0.998, 0.8408669604126893
989, 0.999, 0.8411693948821122
990, 1.0, 0.8414709848078965
